search_type,team_id,searcher_id,track_id,time_s,time_sec,latitude,longitude,elevation_m
hasty,4,1,hasty_T04_S01,00:05:15,315.006,38.1245035119243,-78.7818569472175,723
hasty,4,1,hasty_T04_S01,00:05:20,320.006,38.12450590217,-78.7818590448188,723
hasty,4,1,hasty_T04_S01,00:05:25,325.001,38.1244975392053,-78.7818146673224,724
hasty,4,1,hasty_T04_S01,00:05:30,330.01,38.1244993240132,-78.7817465085096,723
hasty,4,1,hasty_T04_S01,00:05:35,335.002,38.1245013958435,-78.7816833428123,723
hasty,4,1,hasty_T04_S01,00:05:40,340.002,38.124495625145,-78.7816169553009,722
hasty,4,1,hasty_T04_S01,00:05:45,345.009,38.1244806903003,-78.7815665075698,720
hasty,4,1,hasty_T04_S01,00:05:50,350.012,38.1244603224589,-78.7814878477349,720
hasty,4,1,hasty_T04_S01,00:05:55,355,38.1244359671336,-78.7814357530649,718
hasty,4,1,hasty_T04_S01,00:06:00,360.006,38.1244043253934,-78.7813730476944,719
hasty,4,1,hasty_T04_S01,00:06:05,365.017,38.1243696914213,-78.7813226965987,720
hasty,4,1,hasty_T04_S01,00:06:10,370.006,38.1243283311529,-78.7812878600281,720
hasty,4,1,hasty_T04_S01,00:06:15,375.008,38.1242894958777,-78.7812375209246,721
hasty,4,1,hasty_T04_S01,00:06:20,380.013,38.1242530178625,-78.7812115607358,720
hasty,4,1,hasty_T04_S01,00:06:25,385.005,38.1242109906349,-78.7811882816875,720
hasty,4,1,hasty_T04_S01,00:06:30,390.001,38.1241699740558,-78.7811636684926,720
hasty,4,1,hasty_T04_S01,00:06:35,395.007,38.1241213548189,-78.7811180323411,721
hasty,4,1,hasty_T04_S01,00:06:40,400.016,38.1240711798571,-78.7811050180917,720
hasty,4,1,hasty_T04_S01,00:06:45,405.014,38.1240184393916,-78.7810832992609,720
hasty,4,1,hasty_T04_S01,00:06:50,410.01,38.1239588808959,-78.7810538206417,719
hasty,4,1,hasty_T04_S01,00:06:55,415.001,38.1239067628224,-78.7810147379854,718
hasty,4,1,hasty_T04_S01,00:07:00,420.007,38.1238662344656,-78.7810034025471,716
hasty,4,1,hasty_T04_S01,00:07:05,425.005,38.1238118704556,-78.7809820055886,716
hasty,4,1,hasty_T04_S01,00:07:09,429.999,38.1237705199193,-78.7809733271505,714
hasty,4,1,hasty_T04_S01,00:07:15,435.009,38.1237127462388,-78.780935116457,716
hasty,4,1,hasty_T04_S01,00:07:20,440.001,38.1236696579841,-78.7808976730809,716
hasty,4,1,hasty_T04_S01,00:07:25,445.004,38.123631790474,-78.7808931711327,717
hasty,4,1,hasty_T04_S01,00:07:30,450.001,38.1236222462366,-78.7809084896973,717
hasty,4,1,hasty_T04_S01,00:07:35,455.003,38.1236049734342,-78.7809290539455,718
hasty,4,1,hasty_T04_S01,00:07:40,460.001,38.1236049734342,-78.7809290539455,718
hasty,4,1,hasty_T04_S01,00:07:45,465.008,38.1236012839444,-78.7809446024389,718
hasty,4,1,hasty_T04_S01,00:07:50,470.008,38.1236103587717,-78.7809400287883,717
hasty,4,1,hasty_T04_S01,00:07:55,475.004,38.1235861851048,-78.7809518623439,720
hasty,4,1,hasty_T04_S01,00:08:00,480.009,38.1235887611836,-78.7809573834535,720
hasty,4,1,hasty_T04_S01,00:08:05,485.007,38.123571517242,-78.7809339437586,719
hasty,4,1,hasty_T04_S01,00:08:10,490.004,38.1235293754459,-78.7808858907383,718
hasty,4,1,hasty_T04_S01,00:08:15,495.004,38.1235148761159,-78.7808687488318,715
hasty,4,1,hasty_T04_S01,00:08:20,500.009,38.1234867696022,-78.7808466834326,715
hasty,4,1,hasty_T04_S01,00:08:25,505.002,38.1234437081187,-78.7808056844212,713
hasty,4,1,hasty_T04_S01,00:08:30,510.01,38.1233990686194,-78.7807763568626,713
hasty,4,1,hasty_T04_S01,00:08:35,515.009,38.1233564589668,-78.7807276625207,715
hasty,4,1,hasty_T04_S01,00:08:40,520.003,38.1233222907138,-78.7807217825835,711
hasty,4,1,hasty_T04_S01,00:08:45,525.003,38.123295165865,-78.7806963935086,712
hasty,4,1,hasty_T04_S01,00:08:50,530.001,38.1232950813032,-78.780696280016,712
hasty,4,1,hasty_T04_S01,00:08:55,535,38.1232950813032,-78.780696280016,712
hasty,4,1,hasty_T04_S01,00:09:00,540.001,38.1232781533186,-78.7807061051484,711
hasty,4,1,hasty_T04_S01,00:09:05,545.007,38.1232754030456,-78.7807085734619,711
hasty,4,1,hasty_T04_S01,00:09:09,549.998,38.1232754677455,-78.7807092163472,711
hasty,4,1,hasty_T04_S01,00:09:15,555.001,38.1232568818708,-78.780689386996,710
hasty,4,1,hasty_T04_S01,00:09:20,560.009,38.1232232806887,-78.7806900676036,709
hasty,4,1,hasty_T04_S01,00:09:24,564.999,38.123181462096,-78.7806579251452,710
hasty,4,1,hasty_T04_S01,00:09:30,570,38.1231433865893,-78.7806133841086,710
hasty,4,1,hasty_T04_S01,00:09:35,575.003,38.1231075711508,-78.7805740743983,710
hasty,4,1,hasty_T04_S01,00:09:40,580.004,38.1230658854618,-78.7805467098504,710
hasty,4,1,hasty_T04_S01,00:09:45,585.001,38.1230311303023,-78.7805068324647,709
hasty,4,1,hasty_T04_S01,00:09:50,590.004,38.1229886230955,-78.7804603527938,710
hasty,4,1,hasty_T04_S01,00:09:55,595.003,38.1229608371222,-78.7804416486567,709
hasty,4,1,hasty_T04_S01,00:10:00,600.007,38.1229433328629,-78.7804403381021,709
hasty,4,1,hasty_T04_S01,00:10:05,605.015,38.1229442014358,-78.7804456749757,708
hasty,4,1,hasty_T04_S01,00:10:10,610.005,38.122932052256,-78.7804452180108,708
hasty,4,1,hasty_T04_S01,00:10:15,615.005,38.1229000308849,-78.7804169005927,707
hasty,4,1,hasty_T04_S01,00:10:20,620.011,38.1228848152599,-78.7804216444692,709
hasty,4,1,hasty_T04_S01,00:10:25,625.002,38.1228708682618,-78.7804489906139,709
hasty,4,1,hasty_T04_S01,00:10:30,630.01,38.1228669775072,-78.7804946172746,707
hasty,4,1,hasty_T04_S01,00:10:35,635.004,38.1228669775072,-78.7804946172746,707
hasty,4,1,hasty_T04_S01,00:10:40,640.003,38.1228669775072,-78.7804946172746,707
hasty,4,1,hasty_T04_S01,00:10:45,645.006,38.1228792818811,-78.7804671454562,706
hasty,4,1,hasty_T04_S01,00:10:49,649.997,38.1228792818811,-78.7804671454562,706
hasty,4,1,hasty_T04_S01,00:10:55,655.002,38.1228792818811,-78.7804671454562,706
hasty,4,1,hasty_T04_S01,00:11:00,660.006,38.1228662259631,-78.7804324436965,707
hasty,4,1,hasty_T04_S01,00:11:05,665.009,38.1228327209892,-78.780387868979,707
hasty,4,1,hasty_T04_S01,00:11:10,670.006,38.122780047608,-78.780350219524,707
hasty,4,1,hasty_T04_S01,00:11:15,675.01,38.1227459869222,-78.7803005939178,708
hasty,4,1,hasty_T04_S01,00:11:20,680.005,38.1227046332183,-78.7802534839648,707
hasty,4,1,hasty_T04_S01,00:11:24,684.999,38.1226729671231,-78.7802097377507,704
hasty,4,1,hasty_T04_S01,00:11:30,690.006,38.1226309956407,-78.780139057148,704
hasty,4,1,hasty_T04_S01,00:11:35,695.009,38.1225956361728,-78.7800747629646,704
hasty,4,1,hasty_T04_S01,00:11:40,700.002,38.122561297414,-78.7800285363845,702
hasty,4,1,hasty_T04_S01,00:11:45,705.005,38.1225392700946,-78.7799780493466,700
hasty,4,1,hasty_T04_S01,00:11:50,710.005,38.1225064131421,-78.7799096823436,702
hasty,4,1,hasty_T04_S01,00:11:55,715,38.1224769452974,-78.7798521704812,702
hasty,4,1,hasty_T04_S01,00:12:00,720.006,38.1224419247628,-78.7797965232758,701
hasty,4,1,hasty_T04_S01,00:12:05,725.006,38.1224187746529,-78.7797531612463,699
hasty,4,1,hasty_T04_S01,00:12:10,730.006,38.1223881438671,-78.7796857591849,701
hasty,4,1,hasty_T04_S01,00:12:15,735.007,38.1223693580146,-78.7796176893645,702
hasty,4,1,hasty_T04_S01,00:12:20,740.01,38.1223419429302,-78.7795492703112,700
hasty,4,1,hasty_T04_S01,00:12:25,745.003,38.1223215432807,-78.7794749778606,701
hasty,4,1,hasty_T04_S01,00:12:30,750.01,38.1223050748025,-78.7794166527305,698
hasty,4,1,hasty_T04_S01,00:12:35,755.003,38.1223052975112,-78.7793754635878,700
hasty,4,1,hasty_T04_S01,00:12:40,760.005,38.1223016946738,-78.7793006197851,701
hasty,4,1,hasty_T04_S01,00:12:45,765.007,38.1222944772275,-78.7792366386088,700
hasty,4,1,hasty_T04_S01,00:12:50,770,38.122287009055,-78.7791681150317,699
hasty,4,1,hasty_T04_S01,00:12:55,775.003,38.1222818713861,-78.7791077777844,698
hasty,4,1,hasty_T04_S01,00:12:59,779.999,38.1222831913161,-78.77906571641,698
hasty,4,1,hasty_T04_S01,00:13:05,785.005,38.122271687291,-78.7790767004195,696
hasty,4,1,hasty_T04_S01,00:13:10,790.009,38.1222713179947,-78.7790151695005,696
hasty,4,1,hasty_T04_S01,00:13:15,795.005,38.1222607611615,-78.7789371252804,696
hasty,4,1,hasty_T04_S01,00:13:20,800,38.1222684328218,-78.7788658299223,698
hasty,4,1,hasty_T04_S01,00:13:25,805.006,38.1222661704155,-78.7787953541115,696
hasty,4,1,hasty_T04_S01,00:13:30,810.004,38.122275474601,-78.7787466678326,696
hasty,4,1,hasty_T04_S01,00:13:34,814.999,38.1222718785289,-78.7787826057663,695
hasty,4,1,hasty_T04_S01,00:13:40,820.011,38.1222759804884,-78.7788190826573,692
hasty,4,1,hasty_T04_S01,00:13:45,825.008,38.1222825414831,-78.7788460972158,692
hasty,4,1,hasty_T04_S01,00:13:50,830.003,38.1222755961022,-78.7788747940808,691
hasty,4,1,hasty_T04_S01,00:13:55,835.002,38.1222743220112,-78.7788787444041,692
hasty,4,1,hasty_T04_S01,00:14:00,840.004,38.1222732487666,-78.7788782078584,692
hasty,4,1,hasty_T04_S01,00:14:04,844.999,38.1222614436422,-78.7788984599646,693
hasty,4,1,hasty_T04_S01,00:14:10,850.002,38.1222614436422,-78.7788984599646,693
hasty,4,1,hasty_T04_S01,00:14:15,855.003,38.1222729184629,-78.7788234325369,692
hasty,4,1,hasty_T04_S01,00:14:20,860.004,38.1222826151574,-78.7787983965801,692
hasty,4,1,hasty_T04_S01,00:14:25,865.005,38.1222860821452,-78.7788015275771,691
hasty,4,1,hasty_T04_S01,00:14:30,870.006,38.1222951609042,-78.778739406959,691
hasty,4,1,hasty_T04_S01,00:14:35,875.001,38.1222919879017,-78.7786243663801,691
hasty,4,1,hasty_T04_S01,00:14:40,880.009,38.1223040764153,-78.7785492345172,689
hasty,4,1,hasty_T04_S01,00:14:45,885.008,38.122297951847,-78.7784682243297,689
hasty,4,1,hasty_T04_S01,00:14:50,890.005,38.1222783438512,-78.7784804423835,686
hasty,4,1,hasty_T04_S01,00:14:55,895.003,38.1222538944737,-78.7784786029943,686
hasty,4,1,hasty_T04_S01,00:15:00,900,38.1222289131656,-78.7784515467817,685
hasty,4,1,hasty_T04_S01,00:15:05,905.001,38.1222118373832,-78.7784525170652,685
hasty,4,1,hasty_T04_S01,00:15:09,909.992,38.1222080886757,-78.7784692856215,683
hasty,4,1,hasty_T04_S01,00:15:15,915.002,38.1221964987627,-78.7784926810923,683
hasty,4,1,hasty_T04_S01,00:15:19,919.991,38.1221856017894,-78.7784968013066,684
hasty,4,1,hasty_T04_S01,00:15:25,925.003,38.122181179056,-78.7784861122415,685
hasty,4,1,hasty_T04_S01,00:15:30,930.005,38.122181179056,-78.7784861122415,685
hasty,4,1,hasty_T04_S01,00:15:35,935,38.122183203123,-78.7784825999375,686
hasty,4,1,hasty_T04_S01,00:15:40,940.001,38.1221609793567,-78.7784816245185,686
hasty,4,1,hasty_T04_S01,00:15:45,945.003,38.1221609793567,-78.7784816245185,686
hasty,4,1,hasty_T04_S01,00:15:49,949.996,38.1221477222205,-78.7784155905388,688
hasty,4,1,hasty_T04_S01,00:15:55,955.005,38.1221346406502,-78.7784527094894,681
hasty,4,1,hasty_T04_S01,00:16:00,960.006,38.1221857098714,-78.7784992144856,676
hasty,4,1,hasty_T04_S01,00:16:05,965.003,38.1221890087726,-78.7784449596633,679
hasty,4,1,hasty_T04_S01,00:16:10,970.002,38.1222129098669,-78.7784796560302,679
hasty,4,1,hasty_T04_S01,00:16:14,974.996,38.1222243601353,-78.7785104165333,680
hasty,4,1,hasty_T04_S01,00:16:19,979.996,38.1222483617717,-78.7784949026406,681
hasty,4,1,hasty_T04_S01,00:16:25,985.005,38.1222517099268,-78.7784904998198,682
hasty,4,1,hasty_T04_S01,00:16:29,989.997,38.1222645716072,-78.7785283486938,684
hasty,4,1,hasty_T04_S01,00:16:35,995.003,38.1222630726863,-78.7785601854545,686
hasty,4,1,hasty_T04_S01,00:16:40,1000.008,38.1222822609488,-78.7785505518968,688
hasty,4,1,hasty_T04_S01,00:16:44,1004.995,38.122305983168,-78.7785492289343,690
hasty,4,1,hasty_T04_S01,00:16:50,1010.002,38.1223279496551,-78.7785767189574,690
hasty,4,1,hasty_T04_S01,00:16:55,1015.007,38.1222944496259,-78.7786354365786,689
hasty,4,1,hasty_T04_S01,00:17:00,1020.005,38.122286627229,-78.7787464862215,688
hasty,4,1,hasty_T04_S01,00:17:05,1025.005,38.1222688913168,-78.7787976674166,689
hasty,4,1,hasty_T04_S01,00:17:10,1030.006,38.1222741362552,-78.7788225928004,690
hasty,4,1,hasty_T04_S01,00:17:15,1035.006,38.1222869398709,-78.7788487961521,692
hasty,4,1,hasty_T04_S01,00:17:20,1040,38.122277366891,-78.7788742131182,692
hasty,4,1,hasty_T04_S01,00:17:25,1045.004,38.1222837769365,-78.778883218533,693
hasty,4,1,hasty_T04_S01,00:17:30,1050.009,38.1223210624159,-78.7788645882349,693
hasty,4,1,hasty_T04_S01,00:17:35,1055.003,38.122306265894,-78.7788375052835,690
hasty,4,1,hasty_T04_S01,00:17:40,1060.008,38.1222770447839,-78.7788364037731,690
hasty,4,1,hasty_T04_S01,00:17:44,1064.996,38.122286197255,-78.7788399926518,691
hasty,4,1,hasty_T04_S01,00:17:50,1070.002,38.1222969035739,-78.7788691952595,692
hasty,4,1,hasty_T04_S01,00:17:55,1075.008,38.1222924583392,-78.7788834935335,693
hasty,4,1,hasty_T04_S01,00:18:00,1080.009,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:05,1085.008,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:09,1089.998,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:15,1095.009,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:20,1100.005,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:24,1104.996,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:30,1110.007,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:35,1115.004,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:40,1120.003,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:45,1125.004,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:50,1130.003,38.1222828581451,-78.7788786241128,692
hasty,4,1,hasty_T04_S01,00:18:55,1135.003,38.1222471239077,-78.7788280123944,692
hasty,4,1,hasty_T04_S01,00:19:00,1140.004,38.1222471239077,-78.7788280123944,692
hasty,4,1,hasty_T04_S01,00:19:04,1144.999,38.1222471239077,-78.7788280123944,692
hasty,4,1,hasty_T04_S01,00:19:10,1150.004,38.1222471239077,-78.7788280123944,692
hasty,4,1,hasty_T04_S01,00:19:15,1155.002,38.122271556769,-78.7788828077985,687
hasty,4,1,hasty_T04_S01,00:19:19,1159.999,38.1222678684578,-78.7788842551355,687
hasty,4,1,hasty_T04_S01,00:19:25,1165.003,38.1222621601118,-78.7788984769648,686
hasty,4,1,hasty_T04_S01,00:19:29,1169.997,38.1222621601118,-78.7788984769648,686
hasty,4,1,hasty_T04_S01,00:19:35,1175.001,38.1222357172071,-78.7788837903228,686
hasty,4,1,hasty_T04_S01,00:19:40,1180.006,38.1222401962617,-78.7788924177518,686
hasty,4,1,hasty_T04_S01,00:19:45,1185,38.1222401962617,-78.7788924177518,686
hasty,4,1,hasty_T04_S01,00:19:50,1190.007,38.1222401962617,-78.7788924177518,686
hasty,4,1,hasty_T04_S01,00:19:55,1195.003,38.1222401962617,-78.7788924177518,686
hasty,4,1,hasty_T04_S01,00:20:00,1200.002,38.1222401962617,-78.7788924177518,686
hasty,4,1,hasty_T04_S01,00:20:05,1205.002,38.1222853949726,-78.7788664334984,687
hasty,4,1,hasty_T04_S01,00:20:10,1210.004,38.1222853949726,-78.7788664334984,687
hasty,4,1,hasty_T04_S01,00:20:15,1215.004,38.1222853949726,-78.7788664334984,687
hasty,4,1,hasty_T04_S01,00:20:20,1220.007,38.1222853949726,-78.7788664334984,687
hasty,4,1,hasty_T04_S01,00:20:25,1225.002,38.1222853949726,-78.7788664334984,687
hasty,4,1,hasty_T04_S01,00:20:30,1230,38.1222629484104,-78.778872561594,689
hasty,4,1,hasty_T04_S01,00:20:34,1234.995,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:20:39,1239.999,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:20:44,1244.994,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:20:50,1250.002,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:20:55,1255.004,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:21:00,1260.003,38.1222645549705,-78.7788687179621,689
hasty,4,1,hasty_T04_S01,00:21:05,1265.002,38.1222678677424,-78.7788775855508,688
hasty,4,1,hasty_T04_S01,00:21:10,1270.003,38.1222733649019,-78.7788855435513,688
hasty,4,1,hasty_T04_S01,00:21:15,1275.004,38.1222631229737,-78.7788800220804,689
hasty,4,1,hasty_T04_S01,00:21:20,1280.003,38.1222620182451,-78.7788835083298,689
hasty,4,1,hasty_T04_S01,00:21:25,1285.002,38.1222478851348,-78.778895839091,690
hasty,4,1,hasty_T04_S01,00:21:30,1290.003,38.1222460141287,-78.7789054617701,689
hasty,4,1,hasty_T04_S01,00:21:35,1295.004,38.1222460141287,-78.7789054617701,689
hasty,4,1,hasty_T04_S01,00:21:39,1299.998,38.1222589655629,-78.7789151164354,689
hasty,4,1,hasty_T04_S01,00:21:45,1305.004,38.1222589655629,-78.7789151164354,689
hasty,4,1,hasty_T04_S01,00:21:50,1310.002,38.1222598178988,-78.7788995430616,690
hasty,4,1,hasty_T04_S01,00:21:54,1314.997,38.1222650544316,-78.7789374304602,689
hasty,4,1,hasty_T04_S01,00:22:00,1320.003,38.1222617385951,-78.7789584821919,691
hasty,4,1,hasty_T04_S01,00:22:05,1325.009,38.1222654333691,-78.7790161149796,691
hasty,4,1,hasty_T04_S01,00:22:10,1330.007,38.1222605887974,-78.7790121109819,691
hasty,4,1,hasty_T04_S01,00:22:15,1335.001,38.1222568812376,-78.7790143064474,692
hasty,4,1,hasty_T04_S01,00:22:20,1340.005,38.1222692214906,-78.7790237785946,693
hasty,4,1,hasty_T04_S01,00:22:25,1345.005,38.1223086780934,-78.7790185122908,692
hasty,4,1,hasty_T04_S01,00:22:30,1350.006,38.1223271778361,-78.7790227218805,693
hasty,4,1,hasty_T04_S01,00:22:35,1355.007,38.1223271467818,-78.7790249699877,694
hasty,4,1,hasty_T04_S01,00:22:40,1360.007,38.122327865758,-78.779021683424,693
hasty,4,1,hasty_T04_S01,00:22:44,1364.996,38.1223311865532,-78.7790271948647,694
hasty,4,1,hasty_T04_S01,00:22:50,1370.003,38.122330328648,-78.7790411758429,694
hasty,4,1,hasty_T04_S01,00:22:55,1375.005,38.1222931441874,-78.7790926937854,695
hasty,4,1,hasty_T04_S01,00:23:00,1380.004,38.1222842351771,-78.779114481186,694
hasty,4,1,hasty_T04_S01,00:23:05,1385.007,38.1222873596412,-78.7791710898286,693
hasty,4,1,hasty_T04_S01,00:23:10,1390.005,38.122275543849,-78.7792172971413,692
hasty,4,1,hasty_T04_S01,00:23:15,1395.005,38.1222814910833,-78.7792705319348,695
hasty,4,1,hasty_T04_S01,00:23:20,1400.005,38.1222943276405,-78.7793407432489,695
hasty,4,1,hasty_T04_S01,00:23:24,1404.996,38.1222940721412,-78.77939840729,696
hasty,4,1,hasty_T04_S01,00:23:30,1410.008,38.1222883384928,-78.7794610069334,696
hasty,4,1,hasty_T04_S01,00:23:35,1415.006,38.122306627258,-78.779513495703,697
hasty,4,1,hasty_T04_S01,00:23:40,1420.005,38.1223063947605,-78.7795694170834,696
hasty,4,1,hasty_T04_S01,00:23:45,1425.007,38.1223240438366,-78.7796223372648,697
hasty,4,1,hasty_T04_S01,00:23:50,1430,38.1223426864844,-78.7796853386603,697
hasty,4,1,hasty_T04_S01,00:23:55,1435.002,38.1223632671663,-78.7797466741923,698
hasty,4,1,hasty_T04_S01,00:24:00,1440.006,38.1223872825806,-78.7798056732896,699
hasty,4,1,hasty_T04_S01,00:24:04,1444.996,38.1224093798246,-78.7798430369727,698
hasty,4,1,hasty_T04_S01,00:24:10,1450.002,38.1224285486254,-78.7798860237732,699
hasty,4,1,hasty_T04_S01,00:24:15,1455.001,38.1224525753766,-78.7799315836556,700
hasty,4,1,hasty_T04_S01,00:24:20,1460.008,38.1224876140748,-78.7799848768142,702
hasty,4,1,hasty_T04_S01,00:24:25,1465.005,38.1225142196433,-78.7800066667087,701
hasty,4,1,hasty_T04_S01,00:24:30,1470.01,38.1225387328207,-78.7800311633503,702
hasty,4,1,hasty_T04_S01,00:24:35,1475.005,38.1225381235816,-78.7800657796938,702
hasty,4,1,hasty_T04_S01,00:24:40,1480.009,38.1225739905569,-78.780103848737,702
hasty,4,1,hasty_T04_S01,00:24:45,1485.004,38.1225988694019,-78.7801443739872,701
hasty,4,1,hasty_T04_S01,00:24:50,1490.005,38.1226348141378,-78.7801766443818,703
hasty,4,1,hasty_T04_S01,00:24:54,1494.999,38.1226671681935,-78.7802132661115,703
hasty,4,1,hasty_T04_S01,00:24:59,1499.997,38.122695716811,-78.7802472096237,704
hasty,4,1,hasty_T04_S01,00:25:05,1505.001,38.1227381405665,-78.7802868917679,705
hasty,4,1,hasty_T04_S01,00:25:10,1510.001,38.1227820148466,-78.7803111055543,706
hasty,4,1,hasty_T04_S01,00:25:14,1514.996,38.1228099336027,-78.7803561986354,707
hasty,4,1,hasty_T04_S01,00:25:20,1520.007,38.12285719881,-78.7803670094375,707
hasty,4,1,hasty_T04_S01,00:25:25,1525.009,38.1228961440761,-78.7803734530574,707
hasty,4,1,hasty_T04_S01,00:25:30,1530,38.1229325873913,-78.7804017078059,709
hasty,4,1,hasty_T04_S01,00:25:35,1535.006,38.1229713227953,-78.7804349444035,708
hasty,4,1,hasty_T04_S01,00:25:40,1540.004,38.1230078298263,-78.7804546339713,707
hasty,4,1,hasty_T04_S01,00:25:45,1545.002,38.1230300837924,-78.780504633847,709
hasty,4,1,hasty_T04_S01,00:25:50,1550.004,38.1230660547189,-78.7805392541793,708
hasty,4,1,hasty_T04_S01,00:25:55,1555.005,38.1231011041631,-78.7805661404297,708
hasty,4,1,hasty_T04_S01,00:25:59,1559.998,38.1231464077755,-78.7805973655435,711
hasty,4,1,hasty_T04_S01,00:26:05,1565.007,38.1231915279089,-78.7806261952341,709
hasty,4,1,hasty_T04_S01,00:26:10,1570.002,38.1232088446812,-78.7806468574389,710
hasty,4,1,hasty_T04_S01,00:26:15,1575.008,38.1232540731115,-78.7806526357783,709
hasty,4,1,hasty_T04_S01,00:26:20,1580.004,38.1232965030419,-78.7806757234318,710
hasty,4,1,hasty_T04_S01,00:26:25,1585.002,38.1233331901452,-78.7807037608904,711
hasty,4,1,hasty_T04_S01,00:26:30,1590.005,38.1233555722084,-78.78071835084,712
hasty,4,1,hasty_T04_S01,00:26:35,1595.009,38.1233794732131,-78.780755756658,711
hasty,4,1,hasty_T04_S01,00:26:40,1600.008,38.123424318129,-78.7807750959076,711
hasty,4,1,hasty_T04_S01,00:26:45,1605.009,38.1234714169109,-78.7807916755355,713
hasty,4,1,hasty_T04_S01,00:26:50,1610.005,38.1235067786212,-78.7808141920572,713
hasty,4,1,hasty_T04_S01,00:26:55,1615.005,38.1235443446291,-78.7808245433544,713
hasty,4,1,hasty_T04_S01,00:27:00,1620,38.1235784271513,-78.7808443347474,714
hasty,4,1,hasty_T04_S01,00:27:05,1625.001,38.123613461848,-78.7808637418742,714
hasty,4,1,hasty_T04_S01,00:27:10,1630.01,38.1236334607917,-78.7808949806551,714
hasty,4,1,hasty_T04_S01,00:27:15,1635.005,38.1236744876543,-78.7809122820701,714
hasty,4,1,hasty_T04_S01,00:27:19,1639.998,38.1237263510314,-78.780943597715,715
hasty,4,1,hasty_T04_S01,00:27:25,1645,38.1237669547376,-78.7809696728148,716
hasty,4,1,hasty_T04_S01,00:27:30,1650.002,38.1237929127708,-78.7809748816715,716
hasty,4,1,hasty_T04_S01,00:27:34,1654.998,38.12382369824,-78.7809898697364,717
hasty,4,1,hasty_T04_S01,00:27:40,1660.001,38.1238652811817,-78.7810176985863,716
hasty,4,1,hasty_T04_S01,00:27:45,1665.007,38.1239044888808,-78.7810444720851,716
hasty,4,1,hasty_T04_S01,00:27:50,1670.002,38.1239395340277,-78.7810651571627,717
hasty,4,1,hasty_T04_S01,00:27:54,1674.998,38.1239515626164,-78.7810776149771,718
hasty,4,1,hasty_T04_S01,00:27:59,1679.999,38.1239517810286,-78.7810747263108,719
hasty,4,1,hasty_T04_S01,00:28:05,1685.006,38.1239517810286,-78.7810747263108,719
hasty,4,1,hasty_T04_S01,00:28:09,1689.996,38.1239517810286,-78.7810747263108,719
